gene,mean_expr_CKD,mean_expr_AKI,diff_mean_expr,pct_expr_CKD,pct_expr_AKI,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
GAA,0.2341443624574672,0.22256467754129675,0.011579684916170452,0.21144704316409965,0.186097646294538,0.02534939686956164,0.021139761589632676,0.024495668122401712,7.920775451287156e-05,3.745446031803743e-08,UP_in_CKD
LAGE3,0.24161861903986714,0.25374828311762565,-0.012129664077758506,0.22513785890853774,0.2097346459447304,0.015403212963807339,0.018558258744220558,0.02156265539607346,0.000116612828921,3.6304380850478274e-08,UP_in_AKI
PSMD8,0.682931759034968,0.6919467338874332,-0.009014974852465274,0.5011409013120365,0.46379491279796115,0.037345988514075334,0.2481911800253478,0.2690905457448657,0.0001871278690869,3.591692772706945e-08,UP_in_AKI
MPG,0.29606656533514814,0.30653643529134217,-0.010469869956194033,0.27044114850732076,0.2446654340112938,0.025775714496026975,0.06340252515683967,0.07139924004148611,0.0001150889079226,3.560296688827112e-08,UP_in_AKI
YWHAG,0.26929818860169097,0.25969397072975786,0.009604217871933107,0.23968435063700325,0.21353255709359853,0.026151793543404717,0.07313317723254999,0.08214134470147884,0.0001264588818137,3.447608305290175e-08,UP_in_CKD
IPO7,0.2834067137131477,0.2743405868452492,0.009066126867898483,0.2535177790454459,0.22497626305531956,0.02854151599012636,0.09646684150113945,0.10730460678658447,0.0001357049362239,3.403997724357389e-08,UP_in_CKD
EBP,0.21801523700870518,0.2281981265552106,-0.010182889546505425,0.20740635101730368,0.18874618959572234,0.018660161421581334,0.04029671636586869,0.045930907711856414,0.0001332281980503,3.3869173970209844e-08,UP_in_AKI
MIEN1,0.5277944097633043,0.5192608096398048,0.008533600123499463,0.41519300247195284,0.371395732347209,0.043797270124743826,0.2289198655595857,0.24891612782847305,0.0001468425011839,3.3145906858783406e-08,UP_in_CKD
ITGA3,0.2208280970916506,0.24256919741695857,-0.02174110032530796,0.18549153831526907,0.18180000999450302,0.003691528320766052,5.5107907131561e-05,7.153774184105712e-05,9.794511685936486e-05,3.258695211411419e-08,UP_in_AKI
GRB2,0.2849343580284167,0.2960075019824342,-0.011073143954017484,0.2480509602586043,0.22772475138673728,0.020326208871867008,0.053058989878519563,0.06006678099455045,0.0001166665296375,3.20715026233871e-08,UP_in_AKI
SHARPIN,0.2577298804283896,0.24921396858282213,0.008515911845567492,0.23811561133295303,0.20753585527959623,0.030579756053356805,0.10255534919912236,0.1138660427821492,0.0001293204401596,3.177773482434288e-08,UP_in_CKD
ZBTB20,0.6630162928478401,0.6723642607798764,-0.009347967932036294,0.4310705457311276,0.4046274548998051,0.026443090831322458,0.2848206032653256,0.3073603632359629,0.0002508267018489,3.1766674436757224e-08,UP_in_AKI
ERCC1,0.25907528591792145,0.27101262157504563,-0.011937335657124182,0.23892374976231223,0.22292738993553546,0.015996359826776774,0.024808269416011688,0.028657993164433987,0.000106085826096,3.1252349862562465e-08,UP_in_AKI
SSR3,0.5945764928334781,0.5871267171343296,0.007449775699148509,0.4581669518919947,0.41042426665334064,0.04774268523865405,0.31394863469237894,0.3367343239460625,0.0001853220604177,3.1158342667471985e-08,UP_in_CKD
CCNL2,0.2420429701586166,0.23271550123063753,0.00932746892797906,0.21387145845217723,0.18499825096197092,0.028873207490206304,0.07609119678002252,0.085272166731441,0.0001081696836561,3.114729871741315e-08,UP_in_CKD
IDH2,0.5044569395794589,0.49718578440264494,0.0072711551768139815,0.3690815744438106,0.3333666483434111,0.0357149261003995,0.33143415237710777,0.3549812413892622,0.000264889971378,3.0940898346639055e-08,UP_in_CKD
SETX,0.2778357429609392,0.2682531916156874,0.009582551345251822,0.23350446853013881,0.204387586827245,0.02911688170289381,0.09152680074679066,0.10199160042408768,0.0001082806703813,2.9953078123340135e-08,UP_in_CKD
COL4A2,0.38035814312410243,0.3943884630875774,-0.01403031996347498,0.27243772580338466,0.26345509969516767,0.008982626108216984,0.047833304470435135,0.054294329705374726,0.0001874013979126,2.988261050100501e-08,UP_in_AKI
SHISA5,0.2736147172370992,0.2641405288997029,0.009474188337396272,0.2402072637383533,0.21173354654939783,0.028473717188955472,0.08398211560263244,0.09383476603646082,0.0001068115617715,2.9610371153327543e-08,UP_in_CKD
NHP2,0.5502029860106169,0.5422482697754852,0.007954716235131665,0.42650694048298154,0.3809904552496127,0.04551648523336882,0.2705308984450354,0.2925712672440902,0.0001505274163241,2.909121217783695e-08,UP_in_CKD
SNRPG,0.9712863719144083,0.9643397147715624,0.0069466571428458135,0.6168473093744058,0.5704862325720853,0.04636107680232049,0.4269326815557457,0.45178061540290554,0.000255121476981,2.835219147282172e-08,UP_in_CKD
ISOC2,0.3618527461122331,0.35260592871889956,0.00924681739333355,0.2947328389427648,0.26660336814751884,0.02812947079524597,0.1465617442688459,0.1616489826494624,0.0001360067402303,2.7997880171174925e-08,UP_in_CKD
RPL23,1.5109598460683347,1.5045854523609898,0.006374393707344828,0.7893610952652595,0.7484383589026036,0.040922736362655976,0.49488233891110506,0.5187445900535692,0.0003725875372478,2.7704318002557732e-08,UP_in_CKD
TUBB,0.7300203744649882,0.7372241757926447,-0.007203801327656412,0.5036128541547823,0.4589975513467593,0.044615302808023005,0.39501526985002117,0.4199311869419077,0.0002267169404525,2.7457794166931388e-08,UP_in_AKI
IGBP1,0.24127088921881798,0.25106500389687125,-0.009794114678053273,0.22238068073778286,0.20273849382839437,0.019642186909388487,0.06018070173156343,0.06787297187770311,0.0001205775744871,2.7100487884497976e-08,UP_in_AKI
DDX21,0.2538251202435907,0.2640608751188325,-0.01023575487524181,0.2229511313938011,0.2075858277947129,0.015365303599088193,0.059964117790699205,0.06765413816175164,0.0001457003733919,2.6803917292522868e-08,UP_in_AKI
TSTA3,0.23502273118782013,0.2649973919850817,-0.029974660797261576,0.2194808899030234,0.21832991854480036,0.0011509713582230352,8.781528047379068e-09,1.3159132938130472e-08,9.829577885453804e-05,2.672529235732042e-08,UP_in_AKI
CD47,0.4876654880846933,0.495540215046485,-0.0078747269617917,0.376782658300057,0.34321123382139823,0.033571424478658796,0.27724892265652,0.2993497023358044,0.0001919468719452,2.6580880234552016e-08,UP_in_AKI
PCCA,0.20429848715031695,0.19685258198994623,0.007445905160370719,0.19057805666476516,0.1523162260756584,0.03826183058910676,0.13074158595258475,0.14451907069187703,0.0001107106373831,2.649662586986467e-08,UP_in_CKD
SLC9A3R1,0.2474667000470554,0.27715121984857494,-0.029684519801519538,0.1940482981555429,0.1952426165608915,-0.0011943184053486156,3.9178689850720763e-07,5.515535877623758e-07,0.0001191771395342,2.644279025592814e-08,UP_in_AKI
TESC,0.201219208132879,0.21752287112992333,-0.016303662997044333,0.15730176839703366,0.15151666583379142,0.005785102563242245,0.0023345627872783307,0.0028309168802890024,0.000109825426538,2.6394351568663114e-08,UP_in_AKI
COA4,0.4215170449449006,0.41366154037547304,0.007855504569427574,0.353489256512645,0.31532657038628753,0.03816268612635748,0.22471249448997177,0.2446960012594974,0.0001432000449228,2.6245963532010026e-08,UP_in_CKD
PARP14,0.27748177600537366,0.288175074225796,-0.010693298220422365,0.2241395702605058,0.21173354654939783,0.012406023711107966,0.07139847271896194,0.0802530603809988,0.0001796955342397,2.6116151155196893e-08,UP_in_AKI
MRPL47,0.3290367364269292,0.3380857920671663,-0.009049055640237114,0.29763262977752425,0.27255009744640446,0.02508253233111979,0.11714212747433765,0.12982134555707903,0.0001280186280542,2.5763326276725295e-08,UP_in_AKI
IDI1,0.2038743948226599,0.20772334223446104,-0.00384894741180114,0.18720289028332382,0.16575883264204688,0.021444057641276937,0.4336939232296556,0.4581273836932982,0.0008991517928475,2.5159341424635745e-08,UP_in_AKI
TPP1,0.24709136473852372,0.2583613781904788,-0.011270013451955052,0.21486974710020917,0.2029883564039778,0.01188139069623137,0.03717593971573287,0.04243828734672702,0.0001363057687239,2.5045903515780464e-08,UP_in_AKI
AP1S1,0.3062456972814352,0.31546643184566675,-0.009220734564231559,0.27676364327818975,0.2515616410973964,0.025202002180793326,0.10603348740123791,0.11759721338399769,0.0001156798680231,2.49894013241731e-08,UP_in_AKI
SPINT1-AS1,0.23166572731565344,0.24294980404011762,-0.011284076724464187,0.21011599163339037,0.19639198440857528,0.013724007224815093,0.025570472410466952,0.029515743451866434,0.0001048618608227,2.4845097687996277e-08,UP_in_AKI
MRPS15,0.36676771692359733,0.3758247643736693,-0.009057047450071964,0.31959498003422704,0.29423816900704614,0.025356811027180903,0.13879097779019212,0.15319092471323634,0.0001318055991721,2.4663150177038186e-08,UP_in_AKI
CCDC124,0.3014109746709252,0.31084669698442036,-0.009435722313495154,0.2751473664194714,0.2537104592474139,0.021436907172057484,0.09118759519884354,0.10165841159291364,0.000121551170982,2.4410854835656814e-08,UP_in_AKI
H2AFZ,0.8663766080150701,0.8602725114658677,0.006104096549202409,0.5785320403118464,0.524261656089151,0.05427038422269537,0.4838162264660322,0.5083883290361109,0.0002505699419641,2.438774244529508e-08,UP_in_CKD
NDUFS6,1.1110387698818716,1.1178895254612011,-0.0068507555793295705,0.6660962160106484,0.6256558892609065,0.04044032674974185,0.451138662412139,0.4753832059137398,0.0002715487213025,2.429654217415678e-08,UP_in_AKI
FKBP1A,0.8032890095549142,0.797114841603107,0.006174167951807252,0.5397889332572733,0.4958772675028734,0.043911665754399865,0.47488230504203366,0.4993504784879429,0.0002924843706423,2.3915775884579885e-08,UP_in_CKD
BUB3,0.2541809381109664,0.24608086666489815,0.00810007144606828,0.23050960258604297,0.20013992304232672,0.03036967954371625,0.12548124206620423,0.13880668370155336,0.0001132321489715,2.3887919406096827e-08,UP_in_CKD
PLCG2,0.29024229924948475,0.28319685990184873,0.007045439347636018,0.21425175888952272,0.19759132477137575,0.016660434118146966,0.2549184201770157,0.27618463724487075,0.0003562856938561,2.3369507012068504e-08,UP_in_CKD
CISD3,0.35873404924960817,0.3681237847942672,-0.00938973554465905,0.3027666856816885,0.2774474039278397,0.025319281753848843,0.13486737539313176,0.14896985499977736,0.0001181035420637,2.321782321973805e-08,UP_in_AKI
POP5,0.3301722448334176,0.3227104422568786,0.007461802576539001,0.2958262027001331,0.258307930638149,0.037518272061984104,0.19665127249934614,0.21507612741452367,0.0001235038964079,2.3075892901339683e-08,UP_in_CKD
VPS29,0.7020525281532904,0.6953418103714671,0.0067107177818233055,0.5088895227229512,0.4608965069211933,0.047993015801757855,0.39292565165083226,0.41830268096256096,0.0001889254791055,2.3031072508612215e-08,UP_in_CKD
PLP2,0.3714065435055079,0.3637871849710839,0.00761935853442397,0.2924034987640236,0.2595572435160662,0.03284625524795742,0.2440737682096292,0.2648178316921836,0.0001564011303665,2.258705943946116e-08,UP_in_CKD
SFRP1,0.2776273570069309,0.3076115753262695,-0.029984218319338563,0.14684350637003232,0.1456698815651392,0.0011736248048931364,9.282862369701612e-05,0.00011952183308628687,0.0001632760270845,2.2537888643662e-08,UP_in_AKI
CHCHD1,0.4975443458232343,0.49037785518969584,0.007166490633538469,0.4034036889142423,0.3630503223227225,0.04035336659151978,0.29686639457846875,0.3197842670504152,0.0001566604585822,2.2432427135430876e-08,UP_in_CKD
EIF4A3,0.2605457099008189,0.2516833031185967,0.008862406782222165,0.23973188819167143,0.21003448103543051,0.029697407156240918,0.08881837719855461,0.09909078899057784,8.450250106793686e-05,2.2328476451365606e-08,UP_in_CKD
MYLK,0.1730456961122164,0.16182364532015783,0.011222050792058569,0.137145845217722,0.12628054569986508,0.010865299517856919,0.017596257338648,0.020452836891105775,0.0001080211062411,2.2249259790144937e-08,UP_in_CKD
VCP,0.36228529829086864,0.3546782778982713,0.007607020392597363,0.3130823350446853,0.27789715656388986,0.03518517848079544,0.2128000720182246,0.23206114723906715,0.000130926725014,2.2231263738039216e-08,UP_in_CKD
COX6B1,1.8264451407709912,1.8324277792338823,-0.005982638462891154,0.8285320403118464,0.8008095547448904,0.027722485566956,0.5489687625851455,0.5716439735353823,0.0005323588904335,2.14442629651673e-08,UP_in_AKI
IFNGR2,0.24211845481744004,0.25148181254731594,-0.009363357729875899,0.22152500475375547,0.20173904352606067,0.019785961227694798,0.07428855557558327,0.08340780940372372,0.0001060601598624,2.119723826992526e-08,UP_in_AKI
TRAPPC3,0.23146611646681556,0.22318066168093914,0.008285454785876417,0.21734169994295494,0.19239418319924043,0.02494751674371451,0.0931882413343304,0.10369611424443295,0.0001029780296413,2.0950199740243328e-08,UP_in_CKD
CUEDC2,0.33385284247082536,0.32602895037887697,0.007823892091948392,0.2991538315269063,0.2632052371195842,0.035948594407322065,0.17531998198315246,0.19216658602464648,0.0001039094779201,2.0934774848404084e-08,UP_in_CKD
MFSD10,0.3321205299286052,0.34093256021692087,-0.008812030288315675,0.2848925651264499,0.258307930638149,0.026584634488300896,0.14842832030405712,0.16358742134907103,0.0001121447032974,2.0655996488499043e-08,UP_in_AKI
EIF6,0.6536440038178862,0.6601670750891206,-0.006523071271234415,0.48255371743677505,0.43720953475588425,0.0453441826808908,0.40330129300132284,0.4281330074324022,0.0001850884168979,2.0169617382505033e-08,UP_in_AKI
GDI2,0.4643997269065972,0.47121959067048974,-0.006819863763892542,0.3794922989161438,0.34531007945629905,0.03418221945984473,0.3208966958508181,0.34381788841159083,0.0001852566594669,2.002443253289077e-08,UP_in_AKI
LSM2,0.39816156832426636,0.40528650006818184,-0.007124931743915486,0.34179501806427076,0.30987956623856877,0.03191545182570199,0.25981323966227465,0.2812846333406077,0.0001585371811117,1.9858632500829453e-08,UP_in_AKI
CMC2,0.3311929178706405,0.32417268640820684,0.007020231462433635,0.29302148697471003,0.2584078756683824,0.03461361130632762,0.22878345365313824,0.2488579988975398,0.0001333076333609,1.9567038396666543e-08,UP_in_CKD
RPS19BP1,0.6591155086800256,0.6657027192550126,-0.0065872105749870125,0.4943430309944856,0.45440007995602416,0.03994295103846146,0.39183604003937844,0.4172907774647268,0.0001918954916709,1.9164094025863915e-08,UP_in_AKI
TNFAIP8,0.20225621799015195,0.2375867976724749,-0.03533057968232295,0.17612664004563605,0.17580330818050072,0.0003233318651353345,1.73306878547045e-11,2.8395447058500002e-11,0.0001587562781635,1.9127089243693528e-08,UP_in_AKI
SEC22B,0.23945018503655913,0.2508958778944808,-0.011445692857921685,0.21624833618558661,0.2066363500074959,0.009611986178090726,0.026792822509381996,0.03084361762400076,0.0001148345606155,1.9087312597328863e-08,UP_in_AKI
CCT6A,0.40699566188902553,0.4138473249473641,-0.006851663058338564,0.34607339798440767,0.31392733996302036,0.032146058021387314,0.28630611395975425,0.3088027692888889,0.0001608562157456,1.8080196611159355e-08,UP_in_AKI
EIF3H,0.6416094385367972,0.6353330281890925,0.006276410347704653,0.47561323445521964,0.43336165109189945,0.04225158336332019,0.4147038054902485,0.43946005527048587,0.0001907272539793,1.8060647773946265e-08,UP_in_CKD
GNAI2,0.6808171016982484,0.6875799862622477,-0.006762884563999316,0.4591177029853584,0.4255159662185798,0.033601736766778634,0.4386496147835486,0.4627105641176673,0.0002362515579649,1.796850217707273e-08,UP_in_AKI
PSMG2,0.4723927199394524,0.4664776650100008,0.005915054929451602,0.38928503517779045,0.3499075508470341,0.03937748433075633,0.37687365047712074,0.40178427556196245,0.0001940251259619,1.7896481524668346e-08,UP_in_CKD
LYPLA2,0.2591250981775436,0.26903938222435414,-0.00991428404681055,0.23697471002091652,0.2228274449053021,0.014147265115614427,0.062485435137645234,0.07039290477391502,0.0001074122984849,1.7362725856734412e-08,UP_in_AKI
SGK1,0.24231548708227582,0.2393196265583399,0.0029958605239359115,0.1615326107625024,0.16785767827694767,-0.006325067514445282,0.6238992172264965,0.6445239847381163,0.0046897660648326,1.6952249521296946e-08,UP_in_CKD
CD2BP2,0.23427323553426102,0.24268230322033812,-0.008409067686077104,0.22000380300437344,0.19859077507370945,0.02141302793066399,0.10051271762441268,0.11168079736045852,9.794564808646844e-05,1.6790275783645748e-08,UP_in_AKI
SERTAD1,0.1855722903922098,0.18780620019942737,-0.0022339098072175767,0.1633865753945617,0.150467243016341,0.012919332378220683,0.6400566075098717,0.660079003963429,0.0032237848453216,1.6784875100441833e-08,UP_in_AKI
XBP1,0.46237975766065803,0.46819755676709196,-0.00581779910643393,0.36665715915573305,0.3242216780770576,0.04243548107867545,0.41911083629546725,0.44366002430712836,0.0001901186371047,1.6566293893988058e-08,UP_in_AKI
TNFRSF12A,0.4915083444966545,0.48615551661632217,0.0053528278803323115,0.32320783418900934,0.2974863824896307,0.025721451699378617,0.5064223315001609,0.5302851638745141,0.0004195149270142,1.5912295575742858e-08,UP_in_CKD
SRSF2,0.610110363085567,0.6160424020271507,-0.005932038941583673,0.4634436204601635,0.4225675878266953,0.04087603263346823,0.4385861780416734,0.4627105641176673,0.0001957831319237,1.5888814612546356e-08,UP_in_AKI
RPL37,2.655769355191033,2.662204585320325,-0.006435230129292258,0.9485168282943526,0.9391334765878767,0.009383351706475862,0.4700301118673977,0.49459499670368046,0.0008564677521718,1.5812478856414184e-08,UP_in_AKI
ITPA,0.25194624994454207,0.2607782267932393,-0.008831976848697243,0.23402738163148887,0.21613112787966618,0.01789625375182269,0.09116243110824844,0.10165841159291364,9.706564524755552e-05,1.5232534104513412e-08,UP_in_AKI
